MO,39.7653396,-94.80733416
MO,38.62382493,-90.3085277
NY,40.59,-73.6446
VA,37.5583,-77.0629
GA,33.99903629,-84.15485316
NC,36.2599,-79.068
WA,47.51249275,-122.6157181
IA,42.04085172,-93.61238319
MD,39.1252,-76.5116
KS,39.00010027,-95.25458795
MT,45.70981012,-111.0535749
FL,27.79451493,-82.67515963
FL,27.31073444,-82.49044026
FL,27.79451493,-82.67515963
CA,33.79002329,-118.1731053
FL,29.8790313,-81.36659178
TN,36.22579261,-85.51567833
OH,40.3294,-84.3816
IL,41.7091,-87.7596
CO,40.55069823,-105.077295
NH,42.9314,-71.1851
SC,33.68315,-78.9395391
GA,33.80870552,-84.38988232
MI,42.42391622,-83.50629099
MI,43.6393,-84.0883
AL,32.55663032,-85.52960532
FL,26.6164217,-81.97006592
FL,26.6164217,-81.97006592
FL,26.6164217,-81.97006592
CT,41.3387,-72.6907
MN,45.0061,-93.1566
FL,26.6164217,-81.97006592
NH,43.18716429,-70.90978393
MD,39.3941,-76.9695
GA,33.80870552,-84.38988232
TX,32.83516808,-96.80811786
FL,28.5192467,-81.35409598
GA,33.96188746,-84.5102132
FL,27.4609671,-82.5293294
FL,30.4467,-86.875
NV,36.14124586,-115.1865919
ON,44.65714878,-75.71902927
ME,43.7421,-70.9141
KS,37.802,-99.9982
MN,45.1708,-93.5758
NC,35.40326904,-80.62708466
NY,40.8594,-73.2121
CA,34.05070709,-118.2799351
AL,33.4809158,-86.77946934
MI,42.94334184,-85.64301557
WA,47.29995649,-122.1808829
PA,41.1755,-79.3791
MT,46.4848,-111.3486
MI,42.7438001,-84.57670843
TN,35.12547266,-89.92692482
TN,36.51515837,-87.36103416
NS,43.8335,-66.1156
TX,33.14455577,-96.81782363
TN,36.51515837,-87.36103416
WI,45.01047409,-89.62716788
NJ,39.981,-74.072
MT,46.5099,-114.0932
WI,45.01047409,-89.62716788
CA,33.7584,-118.3163
NB,45.85845372,-66.63156283
FL,27.7866,-82.144
MN,45.9806,-93.1086
CA,34.42961198,-118.5703963
CA,33.83267537,-118.3326334
FL,28.6812,-81.2763
IL,41.61089587,-87.86089633
MN,44.95305527,-93.11475467
PA,40.32248981,-76.42962994
GA,31.3306,-82.2566
OH,39.6436,-82.7613
FL,28.00681436,-82.47646101
OH,40.84330719,-81.40800022
TN,35.12547266,-89.92692482
AB,51.0876,-115.3461
PA,39.99063505,-75.14580121
VA,38.04475956,-78.53657691
ID,43.6955,-111.8785
FL,26.94004466,-80.13581534
BC,49.18105398,-123.9967366
KY,38.00883949,-84.47708249
FL,26.1342,-80.2318
FL,27.96202318,-82.75161706
FL,27.7713,-82.4143
OK,36.71205652,-97.09243913
OR,45.51052971,-122.6652038
GA,31.56107647,-84.1730902
AL,32.0141,-86.3215
NC,35.6497,-82.9789
GA,33.95629913,-84.01987614
MT,45.9644,-109.8551
MO,38.91147669,-92.30242962
MO,38.91147669,-92.30242962
FL,27.91174344,-82.30077872
FL,26.6164217,-81.97006592
NM,35.66108268,-105.9539071
IN,38.2813,-85.8401
MN,46.6682,-92.8359
CA,33.5282686,-117.0793609
ON,44.57104545,-80.94812727
WI,46.857,-90.9023
CA,33.85916486,-117.5794465
VA,38.04475956,-78.53657691
OH,40.00341687,-82.99822087
FL,27.99441504,-81.70178673
OH,41.0232,-81.628
NJ,39.981,-74.072
PA,40.3779,-75.7746
NC,35.40326904,-80.62708466
AZ,32.8795,-111.7574
ON,45.3813825,-75.70850071
VA,36.83730134,-76.06194815
OH,40.1832,-82.9954
GA,33.80870552,-84.38988232
CA,38.39446942,-121.3718591
CA,38.39446942,-121.3718591
WV,37.9411,-82.066
AL,34.17928913,-86.18376304
MI,42.2223,-85.9043
WI,45.01047409,-89.62716788
OH,41.53125,-81.26941667
NC,36.322,-80.3379
FL,27.99441504,-81.70178673
AZ,33.65789817,-112.246642
